review_text,is_recommended
"I was gifted by @Sundayriley for reviewing purposes. Good Genes product is amazing. From the moment I received it in the mail I have been using it every other day. I can already see the fine lines and wrinkles fading. As soon as you put the product on you can see and feel it working. As recommended on the box I use the product as a mask, because I have very sensitive skin. This product has my skin feeling so smooth, my skin looks clearer, and a glow that’s out of this world. I will definitely be recommending this product to all my skincare loving friends. It is totally worth the cost!",1.0
I love this stuff! It is definitely worth the price because it lasts a long time. You only need a tiny bit. I put it in before bed and it makes my lips so soft for the next day,1.0
"I don’t usually write reviews, but Y’ALL. This is a game-changer for me in my skincare regimen. I have always had mild acne with flare-ups constantly, and my skin is really prone to scarring easily, so there were some scars that I had essentially just accepted. I figured they’d never go away. I have been using this product for three weeks, though, and all of my scars have faded by at least half! Some of them have disappeared entirely! It’s a miracle! I’ve also been getting less active flare-ups, and now I basically only get a pimple or two around the start of my period. Do yourself a favor and buy this stuff. It is magic.",1.0
"I honestly love this product. It leaves my face feeling super soft & glows w/o feeling all greasy . My skin absorbs it very fast , nice smell . It claims it helps for wrinkles I’m not too sure about that , I haven’t used it long enough but neither I have wrinkles . But has a serum overall it’s great , works well under make up . Perfect for summer !",1.0
"I was gifted this product by Goop to try and I can honestly say that I love the way my skin is feeling and how it looks.  It doesn’t have a strong smell at all.  It has a subtle smell.  It isn’t as harsh as other Exfoliator’s, but is gritty enough to get the dead skin cells off.  My face feels smooth and my pores don’t seem to be as noticeable as they once was.     You only use it 2-3 times a week so I jar will last awhile.  It doesn’t even take that much to do it’s job.  I am loving the results so far.  I am thrilled that this GoopGlow exfoliator was gifted to me.",1.0
"I have only tried the sample of this, lasted for about a month and I fell in love. Need to purchase the full size. The smell is so amazing it made me love it right away. It cleans your pores so well and actually foams up. Does not dry your skin out at all. I have oily skin and it works great for me. Also I love that it is a clean product, makes it even more lovable.",1.0
"I find this toner ok, but my skin does react when I use it. I can’t use it daily because it would be too harsh. I do use it every other day but I think the concentration of the AHA is too much for my sensitive skin.",0.0
"Love at first try.  Only need like 1/2 a pump or less.  3 weeks later, my skin is even softer than ever before.  I have very oily and dry skin.  The product doesn’t sit on my skin but rather absorbs right in.  I hardly have to use much cream after so it will save me a lot.  I do find a significant difference if you used the essence first because it requires less product and soaks in more.  My boyfriend tried on his hand and he was shocked when it absorbed in.  Told me to keep it.  I’ve tried many serums but never expected this result.  Fine lines and dry spots are gone.  No breakouts.  Beautiful product.  There is a scent but it diffuses within minutes.  I’m sensitive to smells too.  Along with the face wash, my skin is at its best.  Give it a try.  Ignore the scent and you’ll notice after that it’s barely there.  100% recommend.  Before pic, see fine lines on forehead and eyes.  I’m 43 years older.",1.0
"It is probably best to use this cleansing balm before your daily facial cleanser If you are trying to remove dirt or makeup. It has a pleasant smell, gets the job done, and leaves your skin feeling hydrated.",1.0
Super smooth and hydrating! Leaves my skin feeling great right before I apply moisturizer! A must have especially in the dry winter months,1.0
"I am obsessed! It feels like butter and has kept my skin looking great! It doesn’t leave a greasy feel which is amazing! This is now my go to product! I received this product complementary from Influenster, but the opinions are all my own.",1.0
The top is so hard to open. Doesn’t matter what you do. It’s a horrible packing. Don’t like the Product. Comes off really fast.,0.0
"I received a complimentary sample of this cream from Estée Lauder & Influenster in exchange for my honest review. I’ve always loved EL products and nearly every product I’ve tried has been worth it. Immediately after using this cream, I did notice a slight improvement in my dark under eye circles. After using it for nearly a month, I haven’t seen any major changes to my skin & face.",0.0
I’ve heard such good things about this product so I was so excited to get it but after a few days of use I noticed that my skin was becoming very dry and I actually developed flaky dry skin patches all over my cheeks! Disappointed especially considering the price.,0.0
"While this product wasn’t as aggressive as some other exfoliating products I have used, I still felt like it did a pretty good job removing dead skin cells.  Personally, I don’t think I would purchase it again, as I prefer something more coarse.",0.0
"I have had the perc facial with this cleanser before and seemed to really like it. I loved how it was very natural. The smell is amazing, but unfortunately it has caused a bad reaction to my skin. I have used for about 2 weeks...my skin is breaking out like crazy. Just the small surface level ones, but normally I have perfectly clear skin. My skin texture is also very dry and the texture of my skin is no longer soft and supple. I have combination skin, but it still takes away too many oils from the skin.",0.0
I really wanted to like this moisturizer but after one use it gave me tiny little bumps all over my face and It felt sticky all day. Disappointing,0.0
"This serum wrecked my skin. It made me break out with huge cystic acne all over my face. Pimples are normally very rare for me and usual show up around my t-zone when the occur. A couple days of using GG and I had massive painful zits on my forehead, chin, cheeks, everywhere. I played around with this product for a month, slowly phasing it in, using it with anti-inflammatory oils, alternating with AHA. I wanted this to work for me so badly but eventually ended up returning it. When I took a closer look at the other reviews after and noticed others were having a similar experience and I blame the formula change. I had gotten a sample of this about 2 years back and like everyone else described; it had a thin consistency and a slight sting to it on application. The sample itself was too small in quantity to notice any real long lasting change but I did notice my skin was looking slightly plumper and had somewhat of a glow the morning after. So I tucked it away in the back of my mind to try a full sized bottle. When I finally got around to it the formula had changed and it was thick, sticky, no sting, smelled like cleaning product. I still noticed my skin looking slightly plumper but the acne was a deal-breaker. Unfortunately I think this experience turned me off of the brand entirely.",0.0
"Because of the price I was expecting something that would really hydrate my skin and help me with some dark spots as the product claims to help but nothing really happened. this only kept me away from “waay too dry“ skin but didn’t feel hydrated, specially not after putting it on after my lotion since I felt the product was only sitting on my sking and not doing anything. I could say even my family noticed it since couple times after applying it they kept asking me “why are you sweating?“ I kept using it for about three months and this is what I noticed: the product starts smelling bad, like really bad, and it gave me a huge break out problem which is the reason why I stopped using it.",0.0
"I received this product complementary in exchange for my honest review.This product is amazing. The consistency and texture is like butter and almost bouncy to the touch. It’s thicker than a typical moisturizer, almost like a thicker body butter. It goes on smooth and hydrates the heck out my skin. Def what my skin needs throughout the winter!",1.0
"I am currently using Accutane, and it dries my lips like crazy. This was recommended on a blog by another fellow Accutane user. So I tried it as my lips are unbearably chapped. I’ll be honest, I was happy with this product until about two weeks later when it was all gone. I know it’s partly because my lips are unusually dry right now, but come on. For $18 I was hoping for more.",0.0
"This is the first cleansing balm that I have used, and I crave it the second I pull up in the driveway after a long day.  It takes makeup off, gives a nice opportunity for facial massage, and feels nice, soft, clean and non-greasy after rinsing.  My only complaint (and for how I much I hate to clean this is a big one) is that it leaves a nasty residue in my sink...lots of foundation colored flecks of gunk...eww!  This is a well-priced product for the results.",1.0
"I bought this product mainly because I’ve never had a lip sleeping mask before and when I smelled it in the store, I loved it. The price was great and I thought it was a great deal. I hate the feeling of dry lips and mine has a tendency to peel (and bleed) when they’re dry. Figuring this lip mask would be the perfect way to avoid that overnight, I added it to my nighttime routine. The first two days were great. My lips were soft and they felt nice. However, Day 3-7 were another story. Every morning, I’d wake up with my lips being very dry; one small movement and my lips would crack. I kept trying it for the rest of the week and the state of my lips didn’t improve. A few days after I stopped using this, I noticed that my lips were getting better. It took almost another week before everything was back to normal. I did end up returning the product, and I really, really can’t recommend it to anyone.",0.0
the essence plumping skin softener is a water based product used before the serum it is very light and leaves the skin soft with a very silky texture,1.0
Wanted to incorporate Vitamin C into my routine so I gave this a try - I don’t really notice a difference and it kinda just sits on my skin/absorbs really slowly. Now that I’m almost done with the bottle I’m going to try something else.,0.0
"It left my face oily and It didnt wash off.. I’m glad I tried a sample and I didn’t purchase this product because it is horrible, nothing like the farmacy one.. and it didn’t even remove my mascara",0.0
"Felt good as a pore filling type texture, but I did not love how this felt sitting under my makeup",0.0
"Look ... this cleanser does everything it says it will do and I’m thoroughly pleased. My face is so soft and smooth. Surprisingly, I even get less ingrown hairs under my chin. Friends have commented that my complexion is brighter. I am dark brown skinned (AA) and the my hyperpigmentation is less noticeable. I’ll also add that you don’t need a ton of product. Even when washing off makeup, just smaller than a dime does the trick.",1.0
"I’ve been using this for over a month now and my pores are less noticeable, my skin texture is improving, and the discoloration I had is slowly fading! It doesn’t feel too drying either. Probably my fav skincare product now.",1.0
"I received a deluxe sample of this in a subscription box. I’ve used it 4 times. 3/4 times my skin broke out and I got pimples on my nose. It’s very weird because my skin is dry and I normally do not break out in pimples. I have sensitive skin, so maybe that’s why. With that being said, this mak made the skin on my face baby soft and also slightly oily/shiny. My skin is normally matte because of the dryness, even with my multi-step skincare routine.",0.0
This made me break out like crazy :( I no not have acne prone skin and have used previous PHA+ BHA products before but for some reason this made my skin filled with acne a few days after using it. I’m scared because I heard it gets worse and I really hope my skin gets better because I have never had such horrible break outs in my life.,0.0
"Smell was off, not strawberries and normally scents don’t bother me but this was a miss. You have to make sure to rinse this off VERY well otherwise it leaves your face and neck sticky",0.0
Great quality sunscreen! I love that it’s not sticky and it works well on a daily basis.,1.0
I don’t understand this product and I’m sorry I bought it. I like products that make me happy. This should be called buzz kill. This is a crappy stale smell and not easy to use. I would return it but it’s not worth the hassle.,0.0
I have been using this every night for the past 2 weeks. I haven really noticed a difference yet. I don’t like the feeling it leave on my hands once I have applied if.,0.0
"I am giving a one star review simply because this is too overpriced for what it doesn’t do. I have combination skin, acne prone and have been using acids and retinoids since I had a nasty bout of hormonal acne when I turned 22 and have had to been on them ever since as I refuse to take birth control. Anyways you can say I need a TON of moisture and don’t think I don’t use ton of serums and whatnot to keep my skin moisturized. It speaks volumes that in combination with a ton of hydrating serums that this cream DRIED out my skin. Every night I would use it in lieu of my usual nighttime moisturizer, the Olay Fragrance Free (purple jar) and would wake up with dry skin. I decided to do a test where I would use this for a solid week then switch back to my Olay moisturizer and the differences was truly outstanding. I mean, my skin even looked cracked some mornings I would use this product. For the prices they are charging, this is unacceptable. The only pro I can think of that despite the fragrance it did not make me break out. Reading reviews I see that I have a vast difference experience from a lot of people, so if you are going to try out this product do not get the full size, get the trial size its enough to last you two weeks which is how long mine lasted and enough for me to make up my mind about this.",0.0
"The idea of this product is great! Hybrid products can be nice but they can also be horrible (2-in-1 shampoo, I’m talking to you). This product left my skin so sticky after use and due to that, I will not be adding it to my skincare routine and won’t be re-purchasing. To finish the bottle I have, I’ll probably throw it in my travel bag and use while on the go. I received this product free for reviewing purposes from influenster",0.0
Less than impressed. It just sits on top of your lips and does not really sink in to moisturize. Lips felt dry and chapped in the morning.,0.0
"Gave my face a rash, 5 days later it hasn’t gone away",0.0
It darken ur complexion & it’s oily too not worth it,0.0
I know this cleanser has a cult following but it was super drying on my skin. Just for reference I have oily skin and my favorite cleanser of all time is Kate Somerville goat milk cleanser.  I decided to give this a try because every influencer on YouTube was singing its praise and the thousands of positive comments here. I used this as a second cleanse in my double cleanse system.  It left my skin feeling dry and tight. After a few days of use my skin started to get itchy.  At first I thought the use of Retinol was causing the dryness so I took that out of my routine entirely and the dryness and itchiness continued.  I read thru the ingredients of this cleanser and I dont see anything I would be allergic to. I removed the cleanser out of my routine and my skin is back to normal.  This is just not for me.,0.0
"I have been using this product for almost a month now, and I must say I am very impressed with the results so far! I was hesitant at first because I am very cautious with what I put on my face since I have sensitive skin. However, I have seen great results in terms of brightening. The toner worked wonders during my monthly hormonal breakouts and helped lessen the size and amount of tiny pimples. Even though there is a fragrance, I did not get any irritations from this product. I am excited to see the results after a few more months! I did receive this product complimentary for testing purposes.",1.0
"While this product does smooth the skin it is also extremely heavily perfumed, I recieved this as a sample and I did definitely notice it smooth out my skin. Yet that excitement was overshadowed by the overwhelming perfume trying to choke me. Will be throwing out that sample and continuing with my Illamasqua instead!!!!",0.0
My second bottle. It really does make a difference in your skin.,1.0
"I received this product complimentary to review and I will say, this is a good overnight mask. It’s a little on the heavy on the lips but I don’t mind it much. My lips feel hydrated and softer.",1.0
"I have crazy oily skin, and this is a but much for everyday use. I found that my makeup just slid right off, even with properly priming and setting my foundation. I do quite like this as a nighttime moisturizer to rotate in when my skin is feeling thirsty. I knocked a couple stars off because while it is good, for the price I was expecting great. I will happily use every last drop in my jar, but won’t be rushing to reorder this when there are other creams I like just as much (if not more).",0.0
I use it after my serum and then to set my make up.It did not wow me,0.0
I’ve been using this mask for at least 8 years now. Great detox for the skin and leaves no residue. I use it once a week to clean out my pores and help with any blemishes that pop up. A staple mask to have!,1.0
"UGH! I hate saying this, but this creme totally broke my skin out. I’m typically very sensitive to fragrances, so was thrilled when I discovered drunk elephant a couple years ago. I was shocked when I used this, that my chin, and forehead broke out in huge cystic acne like zits. I haven’t really had that since high school. Everything else of their’s, I love. I wish this worked for me, because I really liked the whipped texture, and felt like it was a great not to thick, not too thin moisturizer. Oh well! I will just have to try something else!",0.0
"First of all the packaging is everything, just like all of Glow Recipe’s products! I have been so obsessed with this eye mask since I got it and have not stopped using it. It has replaced all my other eye creams. I feel a nice cooling sensation when I apply it which I loved. It has a very rich cream consistency and made my under eyes feel very refreshed and hydrated. The next morning my under eyes looked healthy and plump. It’s my first time using retinol but I had no problems. The product didn’t have a smell either. I received this product complimentary for testing purposes.",1.0
"I have very large pores and this mask didn’t really seem to do anything. I went through the whole jar and I didn’t notice anything different about my skin or pore size. After I wash it off my skin does feel a little softer, but I wouldn’t say this mask worked wonders.",0.0
"Definitely the best lip balm for very dehydrated lips, and greatly priced, definitely recommend!",1.0
"I have tried this for several weeks now and enjoy the results I am seeing. While definitely some improvement, I’m sure my under eye wrinkles may need some more time to repair. Easy to apply and glides on smoothly. Very mild scent.",1.0
"Let me be honest here, it was good but expensive for a facial spray plus I ran out of it quickly.",1.0
While i really like Kiehl’s facial cream and face wash I do not like this eye cream. It felt almost plastic-y as I applied it around my eyes and it didn’t seem to absorb into my skin very well. ( i received this product for free or complimentary for testing purposes),0.0
"I cannot believe this thing has good reviews, it is so nasty and sticky.. weird texture. Not glowy at all. Save your money and use the Juno oil",0.0
Very disappointed to find that this product has fragrance in it.  Not only that but it quite literally smells like your dads favorite bar of soap. Very lackluster.,0.0
"The hype this product gets is well-deserved! I wanted to improve my dry, flaky, textured skin and my frequent breakouts, and I bought the mini size of TLC to try. Now I’m on to the full size. Regular use of this has made my skin a lot softer and smoother with waaay fewer breakouts (zero since I also switched to DE’s Protini moisturizer!). I’m pretty sensitive, so I was a little nervous to try this at first, but all I got was some very mild tingling, and I’ve been using it regularly with no issues. I really like the pump packaging. One pump is enough to cover my face; you might need two if you do your neck as well. A fantastic product from DE! Try the mini size if the price freaks you out, but you might just end up shelling out after all!",1.0
Product seems nice so far - but bottle definitely needs a revamp coz it needs a pump. It is hard to squeeze from the bottle and the product can go waste .. it feels cheap for the price we pay.,0.0
I LOVED this product- it was a one and done for me- I was able to swipe it over my face before bed and my acne diminished as quickly as overnight. it’s amazing! I would definitely recommend,1.0
I’ve gone through three tubes of this over the years and always forget how much I love it until I open a new one. The amount provided lasts an insanely long time even with washing morning and night daily. This cleanser is perfect for my dry sensitive skin and doesn’t ever leave me feeling too stripped. This is the only cleanser I have continued to repurchase.,1.0
I was only able to test this product for about 3 days because It continued to irritate my skin the longer I used it. The irritation happened around my nose which is usually the most sensitive area. I believe that the fragrance must have been the reason that my skin did not like this product. I have extremely sensitive skin and have spent a long time finding the right products for my face. I was really excited to try this product but had a feeling once I opened that the fragrance would affect the results. I love the smell don’t get me wrong but my skin not so much.,0.0
"I can’t say this product really worked for me. I’ve been using it consistently, morning and night, for 4 months and I’ve seen no difference in dark circles. I’m not sure about its ability to reduce puffiness, that wasn’t the reason I purchased it. It lasts a while and I will continue to use it, in case it is doing anything, but I will most likely not be repurchasing.",0.0
"Just used it for the first time and it smells like glue.. but my face does feel nice and firm, the consistency is a bit thick but i think a little can go a long way",1.0
"This toner works fairly well. I use this on my nose and forehead and it has helped get rid of small red bumps I tend to get on and around my nose. As for oil control, its not a huge difference for myself but it does help a bit. I have combination skin and when used on my dry area (around my mouth) the toner aggravated my skin and made it excessively dry and flakey. I stopped using it around my mouth and it went back to normal in a few days.",1.0
"What I liked about this SPF is it has niacinamide in the main ingredients.But it leaves this glowy and oily finish on my skin that I don’t like,  besides I have oily skin.If you don t have the tolerance to niacinamide it is not for you, because it can cause dry patches in your skin",0.0
"doest really do anything, maybe moisturizes a bit but not more then any regular moisturizer. doesn’t smell great either.",0.0
"I am a huge Drunk Elephant fan, and use most products regularly, but this sunscreen is a rare miss. It’s not bad, it’s just not great. Feels too heavy on, especially under makeup. Really hoping they have a reformulated sunscreen in development because I would love a full routine that works for me from them.",0.0
"I tried a sample and definitely not buying full sized, feels so heavy in the skin and leaves your face completely sticky",0.0
I have very large pores and was pleasantly surprised by this product this was given to me as a sample from influencer. I went out and bought the product since and it really does blare out the blemishes on your face and my pores look so much smaller the only thing I would say that I would change is I feel it’s a little sticky with application overall this is a great product if you are looking to smooth and balance your skin,1.0
I wanted to love this product but I felt like my lips were more dry and almost irritated the next morning for whatever reason. There may be an ingredient that just didn’t agree with my skin.  I ended up returning.,0.0
it’s okay. I didn’t see any anti-aging. it smells good though. kind of just a moisturizer,0.0
It does what it claims but probably not going to be buying again.,0.0
This is an awesome product to take your skin to the next level. It helped with my hormonal acne breakouts. I have fewer now and they don’t last as long. It also helped with my skin’s over all texture and dark spots. Its not magic or an overnight cure but its now a core part of getting and maintaining my skin in great shape!,1.0
"As much as I wanted to love this product, being dedicated to this brand with the rest of my skincare, I just can’t say I did. The scent of this product was not pleasing at all, unfortunately had sort of an expired stench. Also, left my skin with a film that did not feel great, having to do a second cleanse to rinse that away. The only reason I added an extra star, bringing it up to two, is that it did remove all of my makeup with a single cleanse.",0.0
"I received the trial size and after three uses I ordered the full size. This makes taking heavy eye makeup so much easier. No burning, no stinging, just rub it on your lids and wash. Perfect for any type of makeup.",1.0
"I received this product through Influenster and wanted to wait a little bit before I made a review. This toner didn’t do much for me, but I have included it into my nightly routine now. The product has a nice subtle scent and it cleans my face well after I cleanse. When I first started using it I broke out, but because I was using a new product. I also haven’t noticed a whole lot of brightening or dark spot helping, but it could take a while to see the ffects",1.0
"I really enjoyed getting to try this product out. It made my skin feel really soft and hydrated. I can’t say that this would be something that I would wanna spend the money on, but if you’re looking to splurge on a skin care product this would be a great product for you.",1.0
It’s a super cute product and all however I didn’t notice much of a difference after using it for some tome now. It was moisturizing but didn’t do much ofher than that. Wouldn’t repurchase but I didn’t hate the product.,0.0
"I received these products for free from Influenster and Drunk Elephant in exchange for my honest review. I have really mixed feelings. The texture is great, more of a gel cream, which is what I like for my combo skin, and it sinks into your skin without leaving you greasy or a fill. HOWEVER.... this is not worth the price. 15 mLs for $22 is a lot of money. I plan on finishing it, because I do like it, then keeping the container for travel. I just can’t justify this price when this is nearly identical to how my skin feels after I use my cerave products.",0.0
"I wanted to love this product so badly, but after using it three times I wasn’t able to handle the feeling of the weird film it left on my face, and the pilling. Keep in mind this is completely on it’s own without anything overtop, I didn’t dare layer it with makeup. It does make the skin look glowy without being greasy upon application, but it doesn’t feel nice at all throughout the day. I returned it and said the cashier had two people before me return the product with the same complaints within the hour.",0.0
"Not sure if I just haven’t used enough of this product or what? I use St. Tropez before trying Isle of Paradise to try to get more product for less $$. But, I was disappointed, I bought the spray also which is better than the droplets in my opinion. This has an Orange looking glow around the hairline also even after exfoliating.",0.0
"I am a big PTR fan and this product does not disappoint! Unlike other products, it absorbs right away and does not break me out. It’s the perfect moisturizer and feels light on the skin.",1.0
"This product is life changing. The amount of moisture you get after using this is insane. I’m only 22 and I started taking collagen because no product could bring me any type of moisture, not even oils. However, after using this even after the first time, my skin was baby soft. Like no other product. It also even makes my pores completely disappear!!! I’m not even sure if that’s listed, but I can’t say enough good things about this product. Love it so much. If you are looking for a moisturizing product, this is definitely it hands down.",1.0
"I’ve waited a month to review as my skin tends to react well with products for a couple of weeks then just stop entirely. My face is soooo oily, I typically have a literal slime slick on my forehead by noon. I’ve started using this twice a day, morning and night and my skin has dried so much using this I no longer have to blot at all throughout the day. Initially found that it would pill badly on my skin, so I went from using four drops to two and patting it in. This is definitely a product where a little goes a LONG way. It’s dried my skin so much that I had to switch foundations. I was using the Hourglass Immaculate liquid foundation and it was flaking and caking on my forehead. I’ve also ended up with a couple dry flaky patches on the sides of my nose but exfoliating makes these go away and it’s worth it not to be a constant greaseball. I will definitely keep using this, it works so well and the price can’t be beat.",1.0
"Formula is really bad, leaves white film on skin and doesn’t stay on with even the smallest amount of sweat. Giving any stars at all because the packaging is nice.",0.0
"On the first day my skin looked great, second day I woke up with a rash all over my face . So much texture and redness . I wanted to like it but I guess it’s too much for my dry skin ... try patch testing this first if you are dry",0.0
"I received this product from Sunday Riley in exchange for my honest review. I love this stuff, it works great! It has a very nice scent to it, not too strong. This product does not irritate or burn the skin, which I love! It works great at making my skin feel smooth. I noticed after a few uses my skin looking a lot better. The only downside is that it is very expensive.",1.0
"I love this Hyaluronic cream. It feels very soothing and hydrating on the skin. When applying it on my face it feels so soft on the skin and it absorbs nicely into the skin. It has a slight fruity scent to it, nothing overwhelming. I love how my skin looks everytime I use this.",1.0
Great moisturizer.  It will better for me in the spring and summer.  Not as moisturizing as I would like.  My face is extremely dry in the winter and I need a thicker moisturizer.,1.0
Its okay I guess. Definitely not worth the price. I got a mini as a sample and it was great. But then I got the full size and it just congeals on my skin. It is hydrating and it makes my complexion look good but I cant deal with the congealment. I’m just gonna go back to using Kinship. Its way cheaper and it works fine.,0.0
"tbh this doesn’t pair well with redness from acne, it just makes my skin look full of different colours other than evened out skin tone and it made it look oily",0.0
I recieved a sample product for my honest review and can tell you that this did absolutely nothing for my face and skin. I do not recommend and would not purchase this.,0.0
"Love the Hyaluronic Acid ingredient in this, my dry skin appears plumped. It has a lightweight jelly texture but don’t be fooled this gives your skin an immediate burst of hydration it absorbs quickly into the skin . I made the mistake of using a lot and it pilled on my skin, lesson learned a little goes a long way.!",1.0
"although I just began using it, I find the product easy on my skin and refreshing.  looking forward to long-term exfoliating results.",1.0
"This mask is dreamy soft! I love the way it feels when I put it on. I use it for no make-up and treatment days, and sometimes at night. I have dry skin now just from getting older but wearing this reminds me of my younger, oilier days--lol.",1.0
"This is my third time purchasing summer fridays jet lag mask!!! I’ve been following Marianna and Lauren’s journey since the beginning and love their focus on clean natural ingredients! This is a miracle mask that does wonders for my redness, dry skin, and blemishes!! Is a staple in my skin care routine!",1.0
"I have not really noticed a difference after using this for a month. I have fair skin with dark circles under my eyes, and have applied two drops of this serum twice a day. I will continue to use this until it’s gone but will not purchase it again.",0.0
My skin is sensitive and generally when I break out it is due to the products I am using. I was experiencing a breakout/rash from an allergic reaction to another product (Khiel’s) when I was directed to this moisturizer. It has helped to calm my skin,1.0
"I received a sample of this, and am very pleased with the product.  My pores have shrunk, and my skin looks better overall.",1.0
This did absolutely nothing for me. I saw no change in the acne that I had when using this product.,0.0
"I love this facial exfoliant. It’s made my skin look gooey and healthier. I could tell the difference within days of using it. I love the texture of this exfoliant as well , it’s very fine and perfect even for sensitive skins like mine. Gifted by dermalogica sampling",1.0
Hard to apply because it’s like water. Doesn’t seem to absorb well. I wish it was more of a gel consistency. I would not pay full price for this thin liquid.,0.0
I received this product complementary from Influenster and Belif for reviewing purposes. Wow I’m shocked how much I love this product. I’ve used a lip mask before but it felt chalky in my lips through the night and stinging. But this brand is amazing it keeps my lips nourished and soft through the night. I felt a little sugar in the product but very light you can almost not know it’s in the balm. It hydrated my lips and they felt so good after a bad week or cold weather. My lips were chapped and now they feel softer and healthy. I want to use this treatment mask all the time. It may not be the lip mask you hear about but I love it. I’ll be buying some soon to replenish my sample.,1.0
I’m disappointed - I heard great things about this but it did nothing special for me. I’ve tried other sleeping masks (cheaper options) that worked wonders and I assumed this would be better...but alas it didn’t even work as well as the more affordable options. I think part of the issue is that it’s a thinner formula that rubs off quicker when I sleep. Not a repurchase.,0.0
"Works great, must try product but I would not recommend this to use daily since it’s a chemical peel. And also once you apply this product make sure you don’t expose to sun at-least for two days",1.0
I have crazy dry skin and i got this in hopes it would help with the flaking under my foundation. It doesn’t do anything at all. Really wanted to like this product but unfortunately it’s just a waste of money and a gimmick. Super disappointed and won’t be buying again :(,0.0
I had tried these and they worked amazing so I decided to try some cheaper ones that I could order from other places. Nothing else works even close. Some of the other brands slip off and they don’t shrink the pimple the way that these do.  These are pure magic.,1.0
Wonderful product I loved the way my eye bags WERENT as had and my eyes felt bright and fresh,1.0
has a nice scent and the applicator makes it really easy to use but every time I’ve used it I’ve woken up with peeling lips. Will be returning.,0.0
"I received a sample of this and was excited to try it because I had heard good things. It made my lips peel and flake horribly. I thought it was just me, then I saw other reviews where women said the same thing happened to them. Maybe there’s an ingredient that some people are sensitive to?",0.0
"After trying multiple Tatcha products a year ago, I was converted to a faithful believer. I fell in love with the rice powder and the dewy moisturizer in particular. I don’t buy this all the time because I can’t always stomach the price, but a few months ago I decided to treat myself and buy again. I’ve been SO disappointed to the point I can’t stand using this. Previously, this moisturizer felt so wonderful, melting into your skin and feeling like it is absolutely worth the splurge. Now it feels greasy and almost like petroleum jelly in a very uncomfortable way - like I want to wash it off as soon as it’s on. I can’t imagine anything other than a formula change and tragically I won’t be repurchasing. I’ve found myself consistently reaching for Dr Jart Ceramidine and Neutrogena Water Boost instead.",0.0
"It’s just OK. I don’t notice a difference when using it, face feels no different afterwards and doesn’t look any different. Can’t wait till the bottle is finished so I can buy something else. The good thing about it is that it’s gentle on the skin.",0.0
"So I know you’re supposed to put the dot on a ready-to-pop pimple but if you’re anything like me, you simply can’t help yourself to not pop that thing. So I do! But that’s where Peace Out acne dots come in. Usually after you pop a zit, you’ll have oily drainage that eventually dries and turns into another scab, which I inevitably pick and leaks, and it’s a never ending process. But now, I pop my zit, wash my face and slap on an acne dot that ABSORBS that oil instead of leaving it to dry and turn into a scab on my face. While also reducing inflammation and redness. So when I wake up, the zit I popped is healed instead of looking way worse than it did to begin with which is usually the case. Now, I’m not recommending you pop your zit because I know it’s not good for you. BUT if you’re a picker like me, it might just make popping them a little more easy on your face.",1.0
LOVE IT. GOOD FOR MY ACNE SKIN. MAKE MY SKIN FEEL MORE CLEAN AND BRIGHT.,1.0
"I decided to choose this as a free sample as I’ve had issues with my moisturizer pilling, so I was looking to try something new and I am SO glad I chose this item. I have dry, acne prone skin and having used this product for the first time I must say I am very impressed. Before bed, I used Dr Dennis Gross Daily Peel and a vitamin c serum then used this moisturizer and my face is the softest it has ever been a while. I am 100% going to buy the full version of this product.",1.0
"I wanted to love this, I really did, but my skin seems to hate everything I try from Tatcha. This cleanser left my skin horribly dried out, which was even more of a bummer because it’s advertised as being suited for dry skin. I didn’t enjoy the scent and the product had a gritty texture that irritated my skin. Maybe this would be better for people with an oilier skin type, but if you have dry, sensitive skin like I do, imo stay away from this cleanser.",0.0
"Wanted to love this so bad…sadly, it doesn’t do much or enough to get me to reach for it more often.  Glad I tried the mini size though. This foams up nicely, not strong smelling (more of a muted scent).  Much prefer the Thermafoliant for a stronger exfoliating experience.   This is much milder form of exfoliate, good if you’re starting out with exfoliants.",0.0
First time trying it and I’m in love so far the only product that has work on removing my black heads! And leaves my skin super soft! So happy with my results!,1.0
"feels nice, smells good, but nothing special. mostly hype. would never repurchase again.. works like any other “lip mask“!",0.0
"I am loving this product so far! I wasn’t sure what the exfoliating powder would be like and I’ve never used a microfoliant before, but it’s sort of like a paste that I can feel gently exfoliating my skin. It’s not too harsh or aggressive, but I feel like it is really cleaning my skin. My skin definitely feels smoother and brighter from using this! Loving it!Complimentary from Dermalogica Sampling",1.0
This stuff made my lips sooo chapped when they where not chapped at all before using . I even have a crack down my bottom lip & I only used it for three days ! I looked at the ingredients and that’s rose smell is straight fragrance. I think that’s the culprit. I will be sticking with my Aquaphor.,0.0
"I recently received the NEW Glow Recipe Watermelon Glow Niacinamide Sunscreen SPF 50. I’ve been using it daily under my makeup. I’m already in love. My makeup looks AMAZING. I tend to not like sunscreen on my face or under my makeup. This lotion is different! My face didn’t break out. It gave a light glow to my skin, but definitely wasn’t greasy. It’s super lightweight and absorbs into the skin very nicely. This sunscreen is a gentle chemical and mineral sunscreen. It also has amazing skincare properties; niacinamide, hyaluronic acid, and aloe. Be advised it does have a light watermelon scent that doesn’t linger throughout the day. This is now my favorite sunscreen for the face!",1.0
